CPARRADO,00000,SPAIN_Site,NA,SPAIN,40.0,-3.5,1,650
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,RH,Pres,Wspd,Wdir
2018,1,15,11,0,444.26,0,111.535,25,40,101325,1,180
2018,1,15,12,0,444.26,0,113.515,25,40,101325,1,180
2018,1,15,13,0,435.7000000000001,0,123.79,25,40,101325,1,180
2018,1,15,14,0,370.375,0,123.79,25,40,101325,1,180
2018,1,15,15,0,288.5,0,79.63499999999999,25,40,101325,1,180
2018,1,15,16,0,171.825,0,50.73,25,40,101325,1,180
2018,1,15,17,0,52.425,0,16.86,25,40,101325,1,180
2018,1,15,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,7,0,5.465,0,3.485,25,40,101325,1,180
2018,1,16,8,0,79.915,0,20.32,25,40,101325,1,180
2018,1,16,9,0,228.1,0,41.585,25,40,101325,1,180
2018,1,16,10,0,381.0750000000001,0,50.42,25,40,101325,1,180
2018,1,16,11,0,498.135,0,52.015,25,40,101325,1,180
2018,1,16,12,0,534.17,0,52.765,25,40,101325,1,180
2018,1,16,13,0,534.17,0,52.765,25,40,101325,1,180
2018,1,16,14,0,479.15,0,51.735,25,40,101325,1,180
2018,1,16,15,0,358.29,0,51.81,25,40,101325,1,180
2018,1,16,16,0,156.535,0,46.55,25,40,101325,1,180
2018,1,16,17,0,13.935,0,21.16,25,40,101325,1,180
2018,1,16,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,16,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,7,0,5.775,0,3.52,25,40,101325,1,180
2018,1,17,8,0,83.61500000000001,0,19.115,25,40,101325,1,180
2018,1,17,9,0,243.24,0,37.685,25,40,101325,1,180
2018,1,17,10,0,402.25,0,46.05,25,40,101325,1,180
2018,1,17,11,0,515.935,0,48.955,25,40,101325,1,180
2018,1,17,12,0,552.7349999999999,0,50.735,25,40,101325,1,180
2018,1,17,13,0,552.7349999999999,0,50.735,25,40,101325,1,180
2018,1,17,14,0,498.675,0,49.69,25,40,101325,1,180
2018,1,17,15,0,498.675,0,49.69,25,40,101325,1,180
2018,1,17,16,0,376.11,0,43.165,25,40,101325,1,180
2018,1,17,17,0,151.085,0,19.215,25,40,101325,1,180
2018,1,17,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,17,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,18,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,18,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,18,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,18,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,18,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,18,5,0,0.0,0,0.0,25,40,101325,1,180
